workerid,hitId,start_time,response,response_order
66912a898e38868795e81c58,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:17.921Z,found,8
66912a898e38868795e81c58,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:17.921Z,fight,9
66912a898e38868795e81c58,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:17.921Z,fought,10
66912a898e38868795e81c58,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:17.921Z,finder,11
66912a898e38868795e81c58,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:17.921Z,finger,12
66912a898e38868795e81c58,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:17.921Z,fingers,13
66912a898e38868795e81c58,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:17.921Z,flame,14
66912a898e38868795e81c58,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:17.921Z,flames,15
66912a898e38868795e81c58,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:17.921Z,flambouyant,16
66912a898e38868795e81c58,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:17.921Z,final,17
66912a898e38868795e81c58,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:17.921Z,finally,18
66912a898e38868795e81c58,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:17.921Z,finalist,19
66912a898e38868795e81c58,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:17.921Z,feet,20
66912a898e38868795e81c58,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:17.921Z,families,21
66912a898e38868795e81c58,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:17.921Z,familiar,22
66912a898e38868795e81c58,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:17.921Z,funny,23
5b3533616d601d0001d65110,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:44.838Z,fox,0
5b3533616d601d0001d65110,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:44.838Z,french,1
5b3533616d601d0001d65110,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:44.838Z,first,2
5b3533616d601d0001d65110,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:44.838Z,fast,3
5b3533616d601d0001d65110,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:44.838Z,forward,4
5b3533616d601d0001d65110,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:44.838Z,fill,5
5b3533616d601d0001d65110,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:44.838Z,futher,6
5b3533616d601d0001d65110,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:44.838Z,filled,7
5b3533616d601d0001d65110,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:44.838Z,followed,8
5b3533616d601d0001d65110,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:44.838Z,fountain,9
5cd17030a683940001a685e9,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:47.688Z,frog,0
5cd17030a683940001a685e9,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:47.688Z,fan,1
5cd17030a683940001a685e9,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:47.688Z,flow,2
5cd17030a683940001a685e9,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:47.688Z,foul,3
5cd17030a683940001a685e9,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:47.688Z,flood,4
5cd17030a683940001a685e9,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:47.688Z,flout,5
5cd17030a683940001a685e9,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:47.688Z,flee,6
5cd17030a683940001a685e9,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:47.688Z,fly,7
5cd17030a683940001a685e9,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:47.688Z,flight,8
5cd17030a683940001a685e9,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:47.688Z,flyer,9
5cd17030a683940001a685e9,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:47.688Z,flying,10
5cd17030a683940001a685e9,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:47.688Z,flip,11
5cd17030a683940001a685e9,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:47.688Z,flipped,12
5cd17030a683940001a685e9,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:47.688Z,flips,13
5cd17030a683940001a685e9,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:47.688Z,flops,14
5cd17030a683940001a685e9,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:47.688Z,flopped,15
5cd17030a683940001a685e9,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:47.688Z,flaps,16
5cd17030a683940001a685e9,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:47.688Z,flap,17
5cd17030a683940001a685e9,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:47.688Z,flapper,18
5cd17030a683940001a685e9,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:47.688Z,flange,19
5cd17030a683940001a685e9,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:47.688Z,food,20
5cd17030a683940001a685e9,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:47.688Z,foodstuff,21
5cd17030a683940001a685e9,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:47.688Z,foot,22
5cd17030a683940001a685e9,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:47.688Z,feet,23
5cd17030a683940001a685e9,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:47.688Z,footstool,24
6659c2208d48365d43ec3a11,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:02.544Z,fresh,0
6659c2208d48365d43ec3a11,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:02.544Z,free,1
6659c2208d48365d43ec3a11,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:02.544Z,freedom,2
6659c2208d48365d43ec3a11,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:02.544Z,freight,3
6659c2208d48365d43ec3a11,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:02.544Z,frog,4
6659c2208d48365d43ec3a11,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:02.544Z,frost,5
6659c2208d48365d43ec3a11,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:02.544Z,frail,6
6659c2208d48365d43ec3a11,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:02.544Z,fortnight,7
6659c2208d48365d43ec3a11,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:02.544Z,fib,8
6659c2208d48365d43ec3a11,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:02.544Z,fiddle,9
6659c2208d48365d43ec3a11,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:02.544Z,fog,10
6659c2208d48365d43ec3a11,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:02.544Z,fender,11
6659c2208d48365d43ec3a11,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:02.544Z,fraction,12
6659c2208d48365d43ec3a11,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:02.544Z,friction,13
5c8ba4994fafad0017d758ce,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:58.083Z,fish,0
5c8ba4994fafad0017d758ce,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:58.083Z,freelance,1
5c8ba4994fafad0017d758ce,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:58.083Z,foist,2
5c8ba4994fafad0017d758ce,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:58.083Z,flush,3
5c8ba4994fafad0017d758ce,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:58.083Z,free,4
5c8ba4994fafad0017d758ce,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:58.083Z,far,5
5c8ba4994fafad0017d758ce,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:58.083Z,father,6
5c8ba4994fafad0017d758ce,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:58.083Z,facile,7
5c8ba4994fafad0017d758ce,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:58.083Z,foggy,8
5c8ba4994fafad0017d758ce,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:58.083Z,fun,9
5c8ba4994fafad0017d758ce,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:58.083Z,filling,10
5c8ba4994fafad0017d758ce,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:58.083Z,foil,11
5c8ba4994fafad0017d758ce,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:58.083Z,flip,13
5c8ba4994fafad0017d758ce,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:58.083Z,flog,14
5c8ba4994fafad0017d758ce,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:58.083Z,flood,15
5c8ba4994fafad0017d758ce,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:58.083Z,flash,16
6108f502ec4a82fd734d6e50,66dd0fe39bfb33794b562bc9,2024-09-09T15:08:53.406Z,Finance,0
6108f502ec4a82fd734d6e50,66dd0fe39bfb33794b562bc9,2024-09-09T15:08:53.406Z,Ferocious,1
6108f502ec4a82fd734d6e50,66dd0fe39bfb33794b562bc9,2024-09-09T15:08:53.406Z,Family,2
6108f502ec4a82fd734d6e50,66dd0fe39bfb33794b562bc9,2024-09-09T15:08:53.406Z,Friendly,3
6108f502ec4a82fd734d6e50,66dd0fe39bfb33794b562bc9,2024-09-09T15:08:53.406Z,Former,4
6108f502ec4a82fd734d6e50,66dd0fe39bfb33794b562bc9,2024-09-09T15:08:53.406Z,Folds,5
6108f502ec4a82fd734d6e50,66dd0fe39bfb33794b562bc9,2024-09-09T15:08:53.406Z,Frankensense,6
6108f502ec4a82fd734d6e50,66dd0fe39bfb33794b562bc9,2024-09-09T15:08:53.406Z,Flowers,7
6108f502ec4a82fd734d6e50,66dd0fe39bfb33794b562bc9,2024-09-09T15:08:53.406Z,Flour,8
6108f502ec4a82fd734d6e50,66dd0fe39bfb33794b562bc9,2024-09-09T15:08:53.406Z,Forgetful,9
6108f502ec4a82fd734d6e50,66dd0fe39bfb33794b562bc9,2024-09-09T15:08:53.406Z,Forged,10
6108f502ec4a82fd734d6e50,66dd0fe39bfb33794b562bc9,2024-09-09T15:08:53.406Z,Foreclosure,11
5b27b81293707800011eabdd,66dd0fe39bfb33794b562bc9,2024-09-09T15:15:27.170Z,flower,0
5b27b81293707800011eabdd,66dd0fe39bfb33794b562bc9,2024-09-09T15:15:27.170Z,fable,1
5b27b81293707800011eabdd,66dd0fe39bfb33794b562bc9,2024-09-09T15:15:27.170Z,fall,2
5b27b81293707800011eabdd,66dd0fe39bfb33794b562bc9,2024-09-09T15:15:27.170Z,fallow,3
5b27b81293707800011eabdd,66dd0fe39bfb33794b562bc9,2024-09-09T15:15:27.170Z,founder,4
5b27b81293707800011eabdd,66dd0fe39bfb33794b562bc9,2024-09-09T15:15:27.170Z,fellow,5
5b27b81293707800011eabdd,66dd0fe39bfb33794b562bc9,2024-09-09T15:15:27.170Z,fender,6
5b27b81293707800011eabdd,66dd0fe39bfb33794b562bc9,2024-09-09T15:15:27.170Z,fern,7
5b27b81293707800011eabdd,66dd0fe39bfb33794b562bc9,2024-09-09T15:15:27.170Z,fear,8
5b27b81293707800011eabdd,66dd0fe39bfb33794b562bc9,2024-09-09T15:15:27.170Z,file,9
6108f502ec4a82fd734d6e50,66dd0fe39bfb33794b562bc9,2024-09-09T15:08:53.406Z,Finance,0
6108f502ec4a82fd734d6e50,66dd0fe39bfb33794b562bc9,2024-09-09T15:08:53.406Z,Ferocious,1
6108f502ec4a82fd734d6e50,66dd0fe39bfb33794b562bc9,2024-09-09T15:08:53.406Z,Family,2
6108f502ec4a82fd734d6e50,66dd0fe39bfb33794b562bc9,2024-09-09T15:08:53.406Z,Friendly,3
6108f502ec4a82fd734d6e50,66dd0fe39bfb33794b562bc9,2024-09-09T15:08:53.406Z,Former,4
6108f502ec4a82fd734d6e50,66dd0fe39bfb33794b562bc9,2024-09-09T15:08:53.406Z,Folds,5
6108f502ec4a82fd734d6e50,66dd0fe39bfb33794b562bc9,2024-09-09T15:08:53.406Z,Frankensense,6
6108f502ec4a82fd734d6e50,66dd0fe39bfb33794b562bc9,2024-09-09T15:08:53.406Z,Flowers,7
6108f502ec4a82fd734d6e50,66dd0fe39bfb33794b562bc9,2024-09-09T15:08:53.406Z,Flour,8
6108f502ec4a82fd734d6e50,66dd0fe39bfb33794b562bc9,2024-09-09T15:08:53.406Z,Forgetful,9
6108f502ec4a82fd734d6e50,66dd0fe39bfb33794b562bc9,2024-09-09T15:08:53.406Z,Forged,10
6108f502ec4a82fd734d6e50,66dd0fe39bfb33794b562bc9,2024-09-09T15:08:53.406Z,Foreclosure,11
6649daae5ae7bacf511c2e7c,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:18.974Z,Find,0
6649daae5ae7bacf511c2e7c,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:18.974Z,fathom,1
6649daae5ae7bacf511c2e7c,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:18.974Z,four,2
6649daae5ae7bacf511c2e7c,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:18.974Z,fix,3
6649daae5ae7bacf511c2e7c,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:18.974Z,flag,4
6649daae5ae7bacf511c2e7c,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:18.974Z,fence,5
6649daae5ae7bacf511c2e7c,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:18.974Z,fortune,6
6649daae5ae7bacf511c2e7c,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:18.974Z,for,7
6649daae5ae7bacf511c2e7c,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:18.974Z,forever,8
6649daae5ae7bacf511c2e7c,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:18.974Z,fate,9
6649daae5ae7bacf511c2e7c,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:18.974Z,fad,10
6649daae5ae7bacf511c2e7c,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:18.974Z,fable,11
6649daae5ae7bacf511c2e7c,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:18.974Z,fake,12
6649daae5ae7bacf511c2e7c,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:18.974Z,faux,13
6649daae5ae7bacf511c2e7c,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:18.974Z,fend,14
6649daae5ae7bacf511c2e7c,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:18.974Z,fine,15
6649daae5ae7bacf511c2e7c,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:18.974Z,final,16
6649daae5ae7bacf511c2e7c,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:18.974Z,finish,17
5cefd79bc37f4f0018de98da,66dd0fe39bfb33794b562bc9,2024-09-09T15:12:10.993Z,fork,0
5cefd79bc37f4f0018de98da,66dd0fe39bfb33794b562bc9,2024-09-09T15:12:10.993Z,farenheit,1
5cefd79bc37f4f0018de98da,66dd0fe39bfb33794b562bc9,2024-09-09T15:12:10.993Z,fiddle,2
5cefd79bc37f4f0018de98da,66dd0fe39bfb33794b562bc9,2024-09-09T15:12:10.993Z,fountain,3
5cefd79bc37f4f0018de98da,66dd0fe39bfb33794b562bc9,2024-09-09T15:12:10.993Z,fridge,4
5cefd79bc37f4f0018de98da,66dd0fe39bfb33794b562bc9,2024-09-09T15:12:10.993Z,friend,5
5cefd79bc37f4f0018de98da,66dd0fe39bfb33794b562bc9,2024-09-09T15:12:10.993Z,finger,6
5cefd79bc37f4f0018de98da,66dd0fe39bfb33794b562bc9,2024-09-09T15:12:10.993Z,fortune,7
59e73321be399f0001e49cdf,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:16.654Z,Fine,0
59e73321be399f0001e49cdf,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:16.654Z,Finish,1
59e73321be399f0001e49cdf,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:16.654Z,Find,2
59e73321be399f0001e49cdf,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:16.654Z,Failure,3
59e73321be399f0001e49cdf,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:16.654Z,Furniture,4
59e73321be399f0001e49cdf,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:16.654Z,Final,5
59e73321be399f0001e49cdf,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:16.654Z,Federal,6
59e73321be399f0001e49cdf,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:16.654Z,Fedora,7
59e73321be399f0001e49cdf,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:16.654Z,Foetus,8
59e73321be399f0001e49cdf,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:16.654Z,Fender,9
59e73321be399f0001e49cdf,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:16.654Z,Fig,10
59e73321be399f0001e49cdf,66dd0fe39bfb33794b562bc9,2024-09-09T15:09:16.654Z,Finality,11
60eded1cf95926da043a773b,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:39.099Z,Fantasy,0
60eded1cf95926da043a773b,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:39.099Z,Final,1
60eded1cf95926da043a773b,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:39.099Z,Fit,2
60eded1cf95926da043a773b,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:39.099Z,Fatal,3
60eded1cf95926da043a773b,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:39.099Z,Farce,4
60eded1cf95926da043a773b,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:39.099Z,Foot,5
60eded1cf95926da043a773b,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:39.099Z,Fig,6
60eded1cf95926da043a773b,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:39.099Z,Finder,7
60eded1cf95926da043a773b,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:39.099Z,Flat,8
60eded1cf95926da043a773b,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:39.099Z,Find,9
60eded1cf95926da043a773b,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:39.099Z,For,10
60eded1cf95926da043a773b,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:39.099Z,Flair,11
60eded1cf95926da043a773b,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:39.099Z,Fat,12
60eded1cf95926da043a773b,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:39.099Z,France,13
60eded1cf95926da043a773b,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:39.099Z,French,14
60eded1cf95926da043a773b,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:39.099Z,Fantasia,15
60eded1cf95926da043a773b,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:39.099Z,Fallen,16
60eded1cf95926da043a773b,66dd0fe39bfb33794b562bc9,2024-09-09T15:11:39.099Z,Fluid,17
5cfde288bab656000198b943,66dd0fe39bfb33794b562bc9,2024-09-09T15:19:23.171Z,fellow,0
5cfde288bab656000198b943,66dd0fe39bfb33794b562bc9,2024-09-09T15:19:23.171Z,find,1
5cfde288bab656000198b943,66dd0fe39bfb33794b562bc9,2024-09-09T15:19:23.171Z,fine,2
5cfde288bab656000198b943,66dd0fe39bfb33794b562bc9,2024-09-09T15:19:23.171Z,friend,3
5cfde288bab656000198b943,66dd0fe39bfb33794b562bc9,2024-09-09T15:19:23.171Z,fragrant,4
5cfde288bab656000198b943,66dd0fe39bfb33794b562bc9,2024-09-09T15:19:23.171Z,false,5
5cfde288bab656000198b943,66dd0fe39bfb33794b562bc9,2024-09-09T15:19:23.171Z,fearsome,6
5cfde288bab656000198b943,66dd0fe39bfb33794b562bc9,2024-09-09T15:19:23.171Z,fall,7
5cfde288bab656000198b943,66dd0fe39bfb33794b562bc9,2024-09-09T15:19:23.171Z,fallow,8
